Temp,Weekday,Month,Hour,Year,kWh/h
17.1,4,7,20,2012,7794
16.7,4,7,21,2012,7780
16.4,4,7,22,2012,7809
16.1,4,7,23,2012,7345
15.8,5,7,0,2012,6255
15.7,5,7,1,2012,5313
15.2,5,7,2,2012,4763
15.3,5,7,3,2012,4589
14.4,5,7,4,2012,4414
14.5,5,7,5,2012,4307
13.8,5,7,6,2012,4603
14.4,5,7,7,2012,5218
14.6,5,7,8,2012,6286
15.1,5,7,9,2012,7635
15.5,5,7,10,2012,8213
16.9,5,7,11,2012,8145
17,5,7,12,2012,7574
15.7,5,7,13,2012,7132
15.1,5,7,14,2012,6979
16.5,5,7,15,2012,7124
16.5,5,7,16,2012,7490
16.4,5,7,17,2012,7886
16.6,5,7,18,2012,8144
16.7,5,7,19,2012,8160
16.8,5,7,20,2012,7925
16,5,7,21,2012,7878
15.9,5,7,22,2012,7962
15.9,5,7,23,2012,7413
15.3,6,7,0,2012,6225
15,6,7,1,2012,5358
14.3,6,7,2,2012,4787
14.3,6,7,3,2012,4581
14,6,7,4,2012,4505
13.6,6,7,5,2012,4390
13.5,6,7,6,2012,4720
13.7,6,7,7,2012,5234
14.2,6,7,8,2012,6255
14.7,6,7,9,2012,7665
16.3,6,7,10,2012,8473
16.9,6,7,11,2012,8068
17.3,6,7,12,2012,7542
17.3,6,7,13,2012,6935
17.8,6,7,14,2012,6735
16.2,6,7,15,2012,7040
16.4,6,7,16,2012,7482
15.8,6,7,17,2012,7985
15.3,6,7,18,2012,8686
16,6,7,19,2012,8625
15.5,6,7,20,2012,8488
15,6,7,21,2012,8160
13.8,6,7,22,2012,8206
13.1,6,7,23,2012,7855
12.8,7,7,0,2012,6880
12.6,7,7,1,2012,5789
12.2,7,7,2,2012,5251
11.3,7,7,3,2012,5046
10.7,7,7,4,2012,4916
10.2,7,7,5,2012,4786
10.4,7,7,6,2012,4901
11.3,7,7,7,2012,5442
12.6,7,7,8,2012,6619
13.5,7,7,9,2012,8295
14.5,7,7,10,2012,8907
14.9,7,7,11,2012,8313
15,7,7,12,2012,7534
15.3,7,7,13,2012,7075
16,7,7,14,2012,6819
16.4,7,7,15,2012,6652
16.2,7,7,16,2012,6895
16.3,7,7,17,2012,7768
16.1,7,7,18,2012,8633
16.5,7,7,19,2012,8792
16.9,7,7,20,2012,8213
17.2,7,7,21,2012,7871
17.2,7,7,22,2012,7992
17.2,7,7,23,2012,7637
16.8,1,7,0,2012,6819
16.1,1,7,1,2012,5829
14.9,1,7,2,2012,5183
14,1,7,3,2012,4976
13,1,7,4,2012,4741
13.9,1,7,5,2012,4612
14.8,1,7,6,2012,4703
15.1,1,7,7,2012,4954
15.6,1,7,8,2012,5976
15.8,1,7,9,2012,7513
16.2,1,7,10,2012,8657
16.3,1,7,11,2012,8556
16.1,1,7,12,2012,8162
16.9,1,7,13,2012,7772
17.3,1,7,14,2012,7436
17.2,1,7,15,2012,7292
17.2,1,7,16,2012,7604
16.7,1,7,17,2012,8038
16.3,1,7,18,2012,8496
15.9,1,7,19,2012,8510
15,1,7,20,2012,8373
15,1,7,21,2012,8114
15.6,1,7,22,2012,8005
15.5,1,7,23,2012,7277
15.9,2,7,0,2012,6177
16.1,2,7,1,2012,5304
16.1,2,7,2,2012,4901
16.1,2,7,3,2012,4764
16.1,2,7,4,2012,4711
16.1,2,7,5,2012,4626
16,2,7,6,2012,4924
16.1,2,7,7,2012,5492
16.2,2,7,8,2012,6476
16.1,2,7,9,2012,7897
16.1,2,7,10,2012,8655
16.2,2,7,11,2012,8541
16.2,2,7,12,2012,8038
16.2,2,7,13,2012,7756
16.2,2,7,14,2012,7428
16,2,7,15,2012,7409
16.2,2,7,16,2012,7840
16.3,2,7,17,2012,8150
16.3,2,7,18,2012,8655
16.1,2,7,19,2012,8983
16.2,2,7,20,2012,8754
16.2,2,7,21,2012,8602
16.1,2,7,22,2012,8214
16.2,2,7,23,2012,7453
16.1,3,7,0,2012,6339
16.1,3,7,1,2012,5472
16.1,3,7,2,2012,4970
16.1,3,7,3,2012,4816
16.2,3,7,4,2012,4719
16.3,3,7,5,2012,4596
16.3,3,7,6,2012,4774
16.5,3,7,7,2012,5448
16.5,3,7,8,2012,6453
16.5,3,7,9,2012,7784
16.7,3,7,10,2012,8572
16.7,3,7,11,2012,8670
16.7,3,7,12,2012,8145
16.9,3,7,13,2012,7677
16.9,3,7,14,2012,7330
17.2,3,7,15,2012,7322
17.5,3,7,16,2012,7390
17.4,3,7,17,2012,7749
17.5,3,7,18,2012,8267
17.7,3,7,19,2012,8396
17.4,3,7,20,2012,8541
17.5,3,7,21,2012,8381
17.6,3,7,22,2012,8114
17.3,3,7,23,2012,7559
17.2,4,7,0,2012,6377
16.9,4,7,1,2012,5306
16.9,4,7,2,2012,4779
16.8,4,7,3,2012,4649
16.6,4,7,4,2012,4498
16.4,4,7,5,2012,4352
16.3,4,7,6,2012,4566
16.6,4,7,7,2012,5120
16.6,4,7,8,2012,6271
16.7,4,7,9,2012,7548
16.5,4,7,10,2012,8343
16.5,4,7,11,2012,8356
16.7,4,7,12,2012,7901
17,4,7,13,2012,7406
17.3,4,7,14,2012,7132
17.8,4,7,15,2012,7101
17.7,4,7,16,2012,7261
18,4,7,17,2012,7238
18.1,4,7,18,2012,7619
18.2,4,7,19,2012,7832
17.8,4,7,20,2012,7840
17.5,4,7,21,2012,7871
17.2,4,7,22,2012,8054
16.9,4,7,23,2012,7550
16.5,5,7,0,2012,6468
16.1,5,7,1,2012,5337
15.7,5,7,2,2012,4870
15.6,5,7,3,2012,4658
14.7,5,7,4,2012,4542
13.9,5,7,5,2012,4399
14.4,5,7,6,2012,4581
15.3,5,7,7,2012,5234
16.3,5,7,8,2012,6438
17.4,5,7,9,2012,7815
18.9,5,7,10,2012,8296
19.7,5,7,11,2012,7794
19.7,5,7,12,2012,6979
20.1,5,7,13,2012,6461
20.9,5,7,14,2012,6362
21,5,7,15,2012,6339
21.9,5,7,16,2012,6545
22.1,5,7,17,2012,6857
23,5,7,18,2012,7315
22.8,5,7,19,2012,7550
22.6,5,7,20,2012,7619
22.4,5,7,21,2012,7543
19.5,5,7,22,2012,8000
18.2,5,7,23,2012,7421
17.7,6,7,0,2012,6195
17.5,6,7,1,2012,5226
17.1,6,7,2,2012,4603
16.8,6,7,3,2012,4437
16.7,6,7,4,2012,4307
16.4,6,7,5,2012,4131
16.3,6,7,6,2012,4360
17.2,6,7,7,2012,4952
17.2,6,7,8,2012,6095
17.4,6,7,9,2012,7451
17.7,6,7,10,2012,8213
17.6,6,7,11,2012,8084
17.4,6,7,12,2012,7512
17.2,6,7,13,2012,7095
17.2,6,7,14,2012,6926
17.3,6,7,15,2012,6781
17.2,6,7,16,2012,7116
17.1,6,7,17,2012,7551
17.3,6,7,18,2012,7809
17.1,6,7,19,2012,8039
16.9,6,7,20,2012,7901
16.8,6,7,21,2012,8106
16.3,6,7,22,2012,8076
15.7,6,7,23,2012,7612
15.9,7,7,0,2012,6766
16.5,7,7,1,2012,5784
15.9,7,7,2,2012,5084
15.8,7,7,3,2012,4726
15.7,7,7,4,2012,4535
15.3,7,7,5,2012,4322
15.2,7,7,6,2012,4376
15.2,7,7,7,2012,4779
15.3,7,7,8,2012,5825
15.6,7,7,9,2012,7582
15.9,7,7,10,2012,8990
16.4,7,7,11,2012,9388
16.9,7,7,12,2012,9196
17,7,7,13,2012,8717
17.4,7,7,14,2012,8425
17.1,7,7,15,2012,8541
16.3,7,7,16,2012,8749
16.1,7,7,17,2012,9213
16.2,7,7,18,2012,9402
16.5,7,7,19,2012,9318
16.1,7,7,20,2012,8816
16.3,7,7,21,2012,8571
16.8,7,7,22,2012,8180
16.9,7,7,23,2012,7467
17,1,7,0,2012,6705
17.1,1,7,1,2012,5716
16.6,1,7,2,2012,5099
15.9,1,7,3,2012,4893
15.6,1,7,4,2012,4680
15.5,1,7,5,2012,4566
15.2,1,7,6,2012,4627
14.6,1,7,7,2012,4862
15.2,1,7,8,2012,5728
15.2,1,7,9,2012,7254
15.6,1,7,10,2012,8396
16,1,7,11,2012,8511
15.9,1,7,12,2012,8244
16.3,1,7,13,2012,7652
16.3,1,7,14,2012,7337
16.4,1,7,15,2012,7330
16.3,1,7,16,2012,7550
16.4,1,7,17,2012,7680
16.3,1,7,18,2012,7635
16.4,1,7,19,2012,7550
16.4,1,7,20,2012,7391
16.4,1,7,21,2012,7337
16.3,1,7,22,2012,7474
16.3,1,7,23,2012,6812
16.2,2,7,0,2012,5754
16.1,2,7,1,2012,5053
16.1,2,7,2,2012,4726
15.9,2,7,3,2012,4558
15.7,2,7,4,2012,4467
15.7,2,7,5,2012,4345
15.8,2,7,6,2012,4736
15.6,2,7,7,2012,5211
15.6,2,7,8,2012,6050
15.3,2,7,9,2012,7040
15.7,2,7,10,2012,7549
16.2,2,7,11,2012,7420
16.5,2,7,12,2012,6940
16.9,2,7,13,2012,6546
16.9,2,7,14,2012,6278
17.1,2,7,15,2012,6324
16.8,2,7,16,2012,6438
16.8,2,7,17,2012,6777
16.7,2,7,18,2012,7101
16.6,2,7,19,2012,7428
16.4,2,7,20,2012,7479
16.5,2,7,21,2012,7406
16.5,2,7,22,2012,7490
16.5,2,7,23,2012,7009
16.1,3,7,0,2012,6040
16,3,7,1,2012,4970
14.8,3,7,2,2012,4626
14.1,3,7,3,2012,4505
14.6,3,7,4,2012,4360
14.8,3,7,5,2012,4322
14.4,3,7,6,2012,4597
14.8,3,7,7,2012,5240
14.5,3,7,8,2012,6065
13.9,3,7,9,2012,7263
14.8,3,7,10,2012,7961
15.6,3,7,11,2012,7909
15.6,3,7,12,2012,7672
15.8,3,7,13,2012,7180
15.9,3,7,14,2012,6872
15.8,3,7,15,2012,6956
15.8,3,7,16,2012,7231
16,3,7,17,2012,7710
16.1,3,7,18,2012,7825
16.2,3,7,19,2012,7695
16.3,3,7,20,2012,7604
16.3,3,7,21,2012,7497
16.3,3,7,22,2012,7566
16.4,3,7,23,2012,6896
16.3,4,8,0,2012,5879
16.2,4,8,1,2012,5107
16,4,8,2,2012,4702
15.7,4,8,3,2012,4612
15.3,4,8,4,2012,4505
14.9,4,8,5,2012,4421
14.6,4,8,6,2012,4697
14.6,4,8,7,2012,5326
15,4,8,8,2012,6111
15.3,4,8,9,2012,7141
15.5,4,8,10,2012,7581
15.7,4,8,11,2012,7154
16.2,4,8,12,2012,6918
16.5,4,8,13,2012,6568
16.6,4,8,14,2012,6423
16.6,4,8,15,2012,6583
16.6,4,8,16,2012,6826
16.7,4,8,17,2012,7040
16.3,4,8,18,2012,7376
16.2,4,8,19,2012,7406
16.2,4,8,20,2012,7482
16,4,8,21,2012,7512
16,4,8,22,2012,7284
16,4,8,23,2012,6560
16.3,5,8,0,2012,5516
16.5,5,8,1,2012,4779
16.5,5,8,2,2012,4482
16.8,5,8,3,2012,4390
16.6,5,8,4,2012,4246
16.4,5,8,5,2012,4215
16,5,8,6,2012,4462
16.4,5,8,7,2012,4945
16.8,5,8,8,2012,5806
16.9,5,8,9,2012,6859
16.9,5,8,10,2012,7496
17.1,5,8,11,2012,7322
16.7,5,8,12,2012,7236
17,5,8,13,2012,6887
17.4,5,8,14,2012,6667
17.8,5,8,15,2012,6643
17.8,5,8,16,2012,6972
17.9,5,8,17,2012,7627
18,5,8,18,2012,8068
17.3,5,8,19,2012,8008
16.9,5,8,20,2012,7718
16.8,5,8,21,2012,7566
16.9,5,8,22,2012,7429
16.8,5,8,23,2012,6705
16.5,6,8,0,2012,5653
16.9,6,8,1,2012,4891
16.9,6,8,2,2012,4520
16.8,6,8,3,2012,4422
16.8,6,8,4,2012,4322
16.5,6,8,5,2012,4238
16.7,6,8,6,2012,4415
16.8,6,8,7,2012,4975
17,6,8,8,2012,5890
17.1,6,8,9,2012,6933
17,6,8,10,2012,7619
17.1,6,8,11,2012,7558
17.1,6,8,12,2012,7198
17.1,6,8,13,2012,6827
17.1,6,8,14,2012,6651
17.3,6,8,15,2012,6530
17.4,6,8,16,2012,6697
17.4,6,8,17,2012,7109
17.3,6,8,18,2012,7581
17.6,6,8,19,2012,7901
17.3,6,8,20,2012,7825
17.4,6,8,21,2012,7809
17.6,6,8,22,2012,7818
17.6,6,8,23,2012,7215
17.3,7,8,0,2012,6421
17.1,7,8,1,2012,5342
17.1,7,8,2,2012,4764
16.9,7,8,3,2012,4596
16.8,7,8,4,2012,4459
16.6,7,8,5,2012,4224
16.5,7,8,6,2012,4291
16.5,7,8,7,2012,4810
16.5,7,8,8,2012,5845
16.7,7,8,9,2012,7169
16.7,7,8,10,2012,7886
16.8,7,8,11,2012,7840
17,7,8,12,2012,7375
17,7,8,13,2012,6888
17.4,7,8,14,2012,6613
17.6,7,8,15,2012,6499
17.6,7,8,16,2012,6728
17.5,7,8,17,2012,7139
17.5,7,8,18,2012,7696
17.3,7,8,19,2012,7741
17.2,7,8,20,2012,7405
17,7,8,21,2012,7452
16.9,7,8,22,2012,7375
16.9,7,8,23,2012,6804
17,1,8,0,2012,5924
16.9,1,8,1,2012,5160
16.9,1,8,2,2012,4840
16.7,1,8,3,2012,4558
16.7,1,8,4,2012,4345
16.6,1,8,5,2012,4162
16.6,1,8,6,2012,4246
16.7,1,8,7,2012,4474
16.8,1,8,8,2012,5388
17.1,1,8,9,2012,6848
16.9,1,8,10,2012,7688
17,1,8,11,2012,7649
17.3,1,8,12,2012,7322
17.4,1,8,13,2012,6858
17.5,1,8,14,2012,6537
17.5,1,8,15,2012,6522
17.4,1,8,16,2012,6544
17.3,1,8,17,2012,6477
17.2,1,8,18,2012,6400
17.2,1,8,19,2012,6163
17.1,1,8,20,2012,6058
16.8,1,8,21,2012,6080
17,1,8,22,2012,6225
17.1,1,8,23,2012,5598
17,2,8,0,2012,4794
16.9,2,8,1,2012,4338
16.6,2,8,2,2012,4101
15.4,2,8,3,2012,4025
14.3,2,8,4,2012,3987
15,2,8,5,2012,3876
14.6,2,8,6,2012,4221
14.8,2,8,7,2012,4800
14.6,2,8,8,2012,5471
14.6,2,8,9,2012,6080
15.2,2,8,10,2012,6262
16.1,2,8,11,2012,6218
17.2,2,8,12,2012,6125
17.4,2,8,13,2012,6035
17.1,2,8,14,2012,6080
16.9,2,8,15,2012,6430
16.5,2,8,16,2012,6735
16.7,2,8,17,2012,6713
16.9,2,8,18,2012,7032
16.5,2,8,19,2012,7307
16.2,2,8,20,2012,7215
16.2,2,8,21,2012,6896
16.6,2,8,22,2012,6895
16.6,2,8,23,2012,6108
16.5,3,8,0,2012,5305
16.6,3,8,1,2012,4673
16.4,3,8,2,2012,4428
16.3,3,8,3,2012,4322
16.2,3,8,4,2012,4292
16.1,3,8,5,2012,4139
15.6,3,8,6,2012,4483
15.6,3,8,7,2012,5105
14.8,3,8,8,2012,5890
14.6,3,8,9,2012,6807
14.3,3,8,10,2012,7306
14.9,3,8,11,2012,7138
15.4,3,8,12,2012,7039
16.1,3,8,13,2012,6714
17.5,3,8,14,2012,6362
17,3,8,15,2012,6271
17.2,3,8,16,2012,6354
18.6,3,8,17,2012,6636
17.4,3,8,18,2012,6682
17.5,3,8,19,2012,6576
17.8,3,8,20,2012,6514
17.4,3,8,21,2012,6643
16.7,3,8,22,2012,6698
16.2,3,8,23,2012,6023
15.8,4,8,0,2012,5141
15.3,4,8,1,2012,4658
15,4,8,2,2012,4459
15.3,4,8,3,2012,4307
14.9,4,8,4,2012,4269
14.3,4,8,5,2012,4223
14.1,4,8,6,2012,4521
14.2,4,8,7,2012,5120
14.4,4,8,8,2012,5752
14.9,4,8,9,2012,6370
15,4,8,10,2012,6613
14.4,4,8,11,2012,6641
15.4,4,8,12,2012,6324
16.4,4,8,13,2012,6057
18.3,4,8,14,2012,5951
18.8,4,8,15,2012,5791
18.5,4,8,16,2012,5805
18.8,4,8,17,2012,5981
18.9,4,8,18,2012,6118
18.2,4,8,19,2012,6424
17.2,4,8,20,2012,6575
17.1,4,8,21,2012,6705
16.4,4,8,22,2012,6704
16.2,4,8,23,2012,5982
14.9,5,8,0,2012,5137
14.7,5,8,1,2012,4642
13.7,5,8,2,2012,4467
12.9,5,8,3,2012,4406
12.2,5,8,4,2012,4352
12.1,5,8,5,2012,4376
12.2,5,8,6,2012,4653
12.7,5,8,7,2012,5174
13.8,5,8,8,2012,5843
14.6,5,8,9,2012,6362
15.5,5,8,10,2012,6591
15.7,5,8,11,2012,6278
16.6,5,8,12,2012,5966
17.1,5,8,13,2012,5691
17.9,5,8,14,2012,5585
18.1,5,8,15,2012,5577
17.9,5,8,16,2012,5791
17.8,5,8,17,2012,6189
17.3,5,8,18,2012,6384
17.5,5,8,19,2012,6342
17.3,5,8,20,2012,6667
17.1,5,8,21,2012,6865
17,5,8,22,2012,6857
17,5,8,23,2012,6019
16.9,6,8,0,2012,5152
16,6,8,1,2012,4657
15.8,6,8,2,2012,4315
15.9,6,8,3,2012,4246
14.8,6,8,4,2012,4231
13.3,6,8,5,2012,4208
13.1,6,8,6,2012,4413
13.3,6,8,7,2012,5019
12.9,6,8,8,2012,5829
13.4,6,8,9,2012,6728
14.4,6,8,10,2012,7115
15.2,6,8,11,2012,7016
14.8,6,8,12,2012,6885
15.2,6,8,13,2012,6584
16.9,6,8,14,2012,6384
17.1,6,8,15,2012,6225
17.9,6,8,16,2012,6202
17.8,6,8,17,2012,6240
18.5,6,8,18,2012,6583
19.1,6,8,19,2012,6857
18.6,6,8,20,2012,7003
18.2,6,8,21,2012,7634
17.7,6,8,22,2012,7672
17.5,6,8,23,2012,7086
17.2,7,8,0,2012,6127
17.1,7,8,1,2012,5312
17,7,8,2,2012,4923
16.6,7,8,3,2012,4726
16.3,7,8,4,2012,4612
15.9,7,8,5,2012,4436
14.2,7,8,6,2012,4490
16.7,7,8,7,2012,4947
17.2,7,8,8,2012,5936
17.2,7,8,9,2012,7071
17.3,7,8,10,2012,7596
17.4,7,8,11,2012,7170
17.5,7,8,12,2012,6750
17.8,7,8,13,2012,6514
17.9,7,8,14,2012,6256
17.8,7,8,15,2012,6110
17.8,7,8,16,2012,6370
18.1,7,8,17,2012,6864
18.1,7,8,18,2012,7193
17.6,7,8,19,2012,7360
17.3,7,8,20,2012,7231
17.2,7,8,21,2012,7332
17,7,8,22,2012,7143
16.9,7,8,23,2012,6659
16.7,1,8,0,2012,6050
16.4,1,8,1,2012,5181
16.5,1,8,2,2012,4758
16.4,1,8,3,2012,4536
16.4,1,8,4,2012,4413
16.3,1,8,5,2012,4254
14.1,1,8,6,2012,4223
13.9,1,8,7,2012,4444
14.5,1,8,8,2012,5351
16.1,1,8,9,2012,6683
18,1,8,10,2012,7459
18,1,8,11,2012,7200
17.8,1,8,12,2012,6621
17.9,1,8,13,2012,6187
17.9,1,8,14,2012,5874
17.8,1,8,15,2012,5851
17.9,1,8,16,2012,5928
17.9,1,8,17,2012,6057
17.8,1,8,18,2012,6080
17.7,1,8,19,2012,5852
17.4,1,8,20,2012,5790
17.2,1,8,21,2012,5844
17.1,1,8,22,2012,5760
17.1,1,8,23,2012,5161
17,2,8,0,2012,4550
16.9,2,8,1,2012,4246
16.8,2,8,2,2012,4086
16.8,2,8,3,2012,3934
14.1,2,8,4,2012,3949
14,2,8,5,2012,3895
13.8,2,8,6,2012,4194
14,2,8,7,2012,4746
14.3,2,8,8,2012,5243
15.2,2,8,9,2012,5584
16.5,2,8,10,2012,5707
18.4,2,8,11,2012,5600
19.5,2,8,12,2012,5341
19.3,2,8,13,2012,5181
18.9,2,8,14,2012,5090
18.9,2,8,15,2012,5173
18.9,2,8,16,2012,5326
19.5,2,8,17,2012,5379
20.1,2,8,18,2012,5371
19.9,2,8,19,2012,5722
19,2,8,20,2012,5796
18.2,2,8,21,2012,5905
18.5,2,8,22,2012,5679
18.2,2,8,23,2012,4985
18.2,3,8,0,2012,4337
17.6,3,8,1,2012,4010
17,3,8,2,2012,3896
16.5,3,8,3,2012,3857
16,3,8,4,2012,3919
15.8,3,8,5,2012,3857
15.9,3,8,6,2012,4157
15.7,3,8,7,2012,4624
15.8,3,8,8,2012,5098
16.6,3,8,9,2012,5447
17.6,3,8,10,2012,5494
18,3,8,11,2012,5382
18.1,3,8,12,2012,5198
19.4,3,8,13,2012,5038
19.8,3,8,14,2012,4977
20,3,8,15,2012,5043
20.7,3,8,16,2012,5235
20.7,3,8,17,2012,5224
20.5,3,8,18,2012,5293
20.1,3,8,19,2012,5311
19.9,3,8,20,2012,5478
19.1,3,8,21,2012,5798
18.4,3,8,22,2012,5681
16.2,3,8,23,2012,5046
15.2,4,8,0,2012,4436
14.7,4,8,1,2012,4055
14.5,4,8,2,2012,3934
14.1,4,8,3,2012,3934
13.7,4,8,4,2012,3956
13.2,4,8,5,2012,3995
12.8,4,8,6,2012,4269
13.5,4,8,7,2012,4785
14.9,4,8,8,2012,5219
16.5,4,8,9,2012,5463
19.2,4,8,10,2012,5516
19.2,4,8,11,2012,5273
19.4,4,8,12,2012,5120
20,4,8,13,2012,4975
21,4,8,14,2012,5021
21,4,8,15,2012,4884
21.3,4,8,16,2012,5028
21.2,4,8,17,2012,5234
22.2,4,8,18,2012,5202
22,4,8,19,2012,5243
22,4,8,20,2012,5295
20.2,4,8,21,2012,5592
19,4,8,22,2012,5589
17.3,4,8,23,2012,4886
16.4,5,8,0,2012,4268
16.2,5,8,1,2012,3957
15.8,5,8,2,2012,3872
15.7,5,8,3,2012,3812
15.3,5,8,4,2012,3751
15.4,5,8,5,2012,3781
15.5,5,8,6,2012,4112
15.6,5,8,7,2012,4686
16.3,5,8,8,2012,5074
17.9,5,8,9,2012,5387
18.9,5,8,10,2012,5440
18.9,5,8,11,2012,5292
20.7,5,8,12,2012,5191
20.5,5,8,13,2012,5127
20.8,5,8,14,2012,5045
20.6,5,8,15,2012,5038
20.9,5,8,16,2012,5130
20.3,5,8,17,2012,5187
19.9,5,8,18,2012,5197
19.3,5,8,19,2012,5409
19.3,5,8,20,2012,5676
19.2,5,8,21,2012,6004
19.1,5,8,22,2012,5643
19,5,8,23,2012,5008
18.4,6,8,0,2012,4375
18.5,6,8,1,2012,3957
18.2,6,8,2,2012,3819
16.7,6,8,3,2012,3705
16.2,6,8,4,2012,3705
16.2,6,8,5,2012,3691
16,6,8,6,2012,4051
15.9,6,8,7,2012,4686
17.6,6,8,8,2012,5166
17.8,6,8,9,2012,5661
18.2,6,8,10,2012,5813
18.5,6,8,11,2012,5775
18.6,6,8,12,2012,5562
18.4,6,8,13,2012,5297
19,6,8,14,2012,5189
19.1,6,8,15,2012,5163
19.3,6,8,16,2012,5355
18.8,6,8,17,2012,5585
18.6,6,8,18,2012,5873
18.5,6,8,19,2012,6194
18.4,6,8,20,2012,6476
18.4,6,8,21,2012,6735
18.7,6,8,22,2012,6446
18.7,6,8,23,2012,5757
18.6,7,8,0,2012,5089
18.3,7,8,1,2012,4393
18.4,7,8,2,2012,4094
18,7,8,3,2012,3971
18.3,7,8,4,2012,3904
17.7,7,8,5,2012,3903
17.9,7,8,6,2012,3903
17.4,7,8,7,2012,4279
16.8,7,8,8,2012,5166
16.8,7,8,9,2012,6278
16.7,7,8,10,2012,7101
16.5,7,8,11,2012,7086
16.8,7,8,12,2012,6781
18.3,7,8,13,2012,6240
19.2,7,8,14,2012,5904
19.3,7,8,15,2012,5836
19,7,8,16,2012,5989
19,7,8,17,2012,6507
18.7,7,8,18,2012,7024
18.7,7,8,19,2012,7170
18.6,7,8,20,2012,6956
18.8,7,8,21,2012,6667
18.6,7,8,22,2012,6238
18.4,7,8,23,2012,5647
18.3,1,8,0,2012,5061
18.3,1,8,1,2012,4642
19,1,8,2,2012,4276
19.1,1,8,3,2012,4094
18.8,1,8,4,2012,3972
18.5,1,8,5,2012,3872
18.3,1,8,6,2012,3805
18.3,1,8,7,2012,4063
18.3,1,8,8,2012,4870
18.3,1,8,9,2012,5850
19,1,8,10,2012,6430
19.2,1,8,11,2012,6302
19,1,8,12,2012,5904
19.6,1,8,13,2012,5600
19.6,1,8,14,2012,5474
20,1,8,15,2012,5419
20.4,1,8,16,2012,5381
20.8,1,8,17,2012,5327
20.9,1,8,18,2012,5221
20.5,1,8,19,2012,5053
20.5,1,8,20,2012,5176
20.4,1,8,21,2012,5447
19.9,1,8,22,2012,5102
20,1,8,23,2012,4528
19.7,2,8,0,2012,3971
18.9,2,8,1,2012,3660
18.9,2,8,2,2012,3530
18.8,2,8,3,2012,3492
18.6,2,8,4,2012,3515
18.5,2,8,5,2012,3598
18.2,2,8,6,2012,3964
17.4,2,8,7,2012,4555
17.6,2,8,8,2012,4861
17.7,2,8,9,2012,5021
17.6,2,8,10,2012,4954
18.2,2,8,11,2012,4864
18.8,2,8,12,2012,4838
19.4,2,8,13,2012,4761
18.8,2,8,14,2012,4597
19,2,8,15,2012,4640
19.8,2,8,16,2012,4861
20.2,2,8,17,2012,4739
20.2,2,8,18,2012,4816
19.9,2,8,19,2012,4876
19.7,2,8,20,2012,5059
19.1,2,8,21,2012,5356
18.7,2,8,22,2012,5026
18.5,2,8,23,2012,4399
18.5,3,8,0,2012,3903
18,3,8,1,2012,3667
18.2,3,8,2,2012,3500
18.3,3,8,3,2012,3499
18,3,8,4,2012,3538
17.8,3,8,5,2012,3561
17.7,3,8,6,2012,4012
17.9,3,8,7,2012,4575
17.6,3,8,8,2012,4785
16.3,3,8,9,2012,4769
16.7,3,8,10,2012,4800
18.4,3,8,11,2012,4808
18.7,3,8,12,2012,4637
19.2,3,8,13,2012,4513
19.3,3,8,14,2012,4569
19.3,3,8,15,2012,4650
19.3,3,8,16,2012,4772
19.3,3,8,17,2012,4787
19.4,3,8,18,2012,4811
19.4,3,8,19,2012,4884
19,3,8,20,2012,4991
19,3,8,21,2012,5272
19,3,8,22,2012,5020
19.2,3,8,23,2012,4414
19.3,4,8,0,2012,3926
18.9,4,8,1,2012,3598
18.6,4,8,2,2012,3530
18.3,4,8,3,2012,3530
18.1,4,8,4,2012,3485
17.9,4,8,5,2012,3598
17.9,4,8,6,2012,4134
17.8,4,8,7,2012,4591
17.8,4,8,8,2012,4747
17.8,4,8,9,2012,4869
17.9,4,8,10,2012,4907
18.1,4,8,11,2012,4769
18.1,4,8,12,2012,4701
18.2,4,8,13,2012,4678
18.5,4,8,14,2012,4762
18.1,4,8,15,2012,4792
18.2,4,8,16,2012,4951
15.3,4,8,17,2012,5084
17.2,4,8,18,2012,5084
14.8,4,8,19,2012,5182
14.8,4,8,20,2012,5308
15.6,4,8,21,2012,5468
16.7,4,8,22,2012,5198
16.6,4,8,23,2012,4520
16.4,5,8,0,2012,4012
17,5,8,1,2012,3759
16.8,5,8,2,2012,3682
16.6,5,8,3,2012,3660
16.2,5,8,4,2012,3659
16.2,5,8,5,2012,3728
15.9,5,8,6,2012,4193
15.8,5,8,7,2012,4662
15.7,5,8,8,2012,4922
15.9,5,8,9,2012,4930
16.2,5,8,10,2012,4899
16.9,5,8,11,2012,4746
17.6,5,8,12,2012,4702
18.3,5,8,13,2012,4563
18.3,5,8,14,2012,4610
18.3,5,8,15,2012,4678
18.4,5,8,16,2012,4983
18,5,8,17,2012,4990
18.6,5,8,18,2012,4935
18.7,5,8,19,2012,4926
18.6,5,8,20,2012,5235
17.2,5,8,21,2012,5645
16.4,5,8,22,2012,5283
16.2,5,8,23,2012,4764
15.6,6,8,0,2012,4094
15.2,6,8,1,2012,3789
14.7,6,8,2,2012,3774
14.3,6,8,3,2012,3712
13.4,6,8,4,2012,3774
13.1,6,8,5,2012,3842
12.4,6,8,6,2012,4269
12.9,6,8,7,2012,4806
14,6,8,8,2012,5109
14,6,8,9,2012,5341
14.6,6,8,10,2012,5486
15.3,6,8,11,2012,5280
16.4,6,8,12,2012,5112
16.6,6,8,13,2012,4968
17.1,6,8,14,2012,4929
16.8,6,8,15,2012,4975
